time,Unnamed: 0,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,spei01,spei03,spei06,spei12,days_in_month
1992-12-16,1103,53.7,10.3,25.779999,27.90000124,3.0,-4.5,0.7,5.9,4.1,1.5899999,-0.2,-0.4,0.1,0.3,31
1993-01-16,1104,46.8,9.6,29.369999,21.7,10.5,-8.8,-4.0,0.8,3.2,4.4,1.7,0.3,0.9,0.5,31
1993-02-15,1105,57.9,10.7,20.529999,42.0,11.8,-1.9,3.5,8.900001,4.6,3.6299999,0.3,1.0,0.5,0.7,28
1993-03-16,1106,71.1,10.8,10.53,65.1000031,25.1,2.8,8.2,13.6,6.6,4.95,0.4,1.1,0.1,0.4,31
1993-04-16,1107,62.7,13.2,1.7199999,99.0,35.5,7.2000003,13.8,20.4,9.1,5.8399997,0.1,0.3,0.3,0.5,30
1993-05-16,1108,66.9,11.3,0.0,114.7,48.4,12.5,18.1,23.800001,12.8,8.639999,0.4,0.4,0.7,0.5,31
1993-06-16,1109,56.7,12.8,0.0,147.0,75.200005,17.7,24.1,30.5,16.7,9.36,0.8,0.6,0.9,0.6,30
1993-07-16,1110,67.6,9.3,0.0,120.89999999999999,113.6,19.9,24.5,29.2,22.7,11.2,0.0,0.5,0.5,1.1,31
1993-08-16,1111,57.100002,9.1,0.0,114.7,118.200005,18.9,23.4,28.0,22.0,11.46,0.5,0.5,0.6,0.8,31
1993-09-16,1112,47.8,12.6,0.0,96.0,24.5,13.400001,19.7,26.0,15.8,7.25,-1.9,-0.9,-0.4,-0.3,30
1993-10-16,1113,52.7,11.400001,1.31,62.0,65.3,7.6,13.3,19.0,10.400001,9.63,0.5,-0.7,-0.2,-0.1,31
1993-11-16,1114,46.4,9.6,17.859999,30.0,57.2,-0.2,4.6,9.400001,6.6,10.15,2.1,0.0,0.3,0.6,30
1993-12-16,1115,32.3,11.0,27.67,27.90000124,0.5,-6.5,-1.0,4.5,3.3,0.42999998,-0.9,1.5,0.0,0.5,31
1994-01-16,1116,41.600002,12.400001,27.67,37.199999999999996,2.6000001,-6.5,-0.3,5.9,2.9,1.67,-1.8,1.5,-0.2,0.2,31
1994-02-15,1117,60.5,9.900001,21.5,39.199999999999996,9.2,-2.7,2.3,7.3,4.3,3.9499998,0.1,-1.3,-0.4,0.2,28
1994-03-16,1118,62.8,12.1,15.79,68.2,24.4,0.8,6.8,12.900001,5.6,5.54,0.2,-0.4,1.2,0.2,31
1994-04-16,1119,63.8,12.0,0.02,102.0,107.9,9.7,15.7,21.7,10.5,11.63,2.4,2.0,2.2,0.8,30
1994-05-16,1120,38.4,15.3,0.0,161.2000093,12.8,13.6,21.2,28.9,11.5,4.61,-2.5,0.0,-0.4,0.1,31
1994-06-16,1121,68.8,11.0,0.0,132.0,100.200005,19.0,24.5,30.0,18.7,10.36,1.5,1.0,0.7,0.4,30
1994-07-16,1122,47.8,10.2,0.0,155.0,118.5,22.1,27.2,32.3,24.0,10.74,-0.6,-0.7,0.5,0.2,31
1994-08-16,1123,38.2,10.400001,0.0,142.6,69.200005,20.5,25.7,30.9,22.9,9.24,-1.5,-0.4,-0.3,-0.6,31
1994-09-16,1124,52.0,11.400001,0.0,93.00000299999999,29.300001,13.2,18.9,24.6,14.1,8.429999,-1.9,-1.9,-1.2,-0.6,30
1994-10-16,1125,50.8,11.7,2.75,62.0,97.6,6.5,12.3,18.2,9.5,12.509999,1.4,-1.2,-1.4,-0.2,31
1994-11-16,1126,67.9,9.5,8.51,36.0,42.3,3.5,8.2,13.0,8.0,7.1299996,1.0,-0.1,-0.4,-0.6,30
1994-12-16,1127,45.0,8.0,24.49,21.7,14.900001,-3.3,0.7,4.7000003,5.0,4.74,1.8,1.8,-0.9,-0.4,31
1995-01-16,1128,38.8,11.400001,27.92,34.1,1.2,-6.8,-1.1,4.6,3.0,1.1,-1.4,1.1,-0.8,-0.3,31
1995-02-15,1129,50.5,13.1,22.42,44.800000000000004,0.7,-3.6000001,3.0,9.6,4.0,1.01,-1.6,-0.5,-0.3,-0.5,28
1995-03-16,1130,55.5,13.8,14.99,80.6000031,17.2,1.1,8.0,14.900001,4.9,4.0899997,-1.0,-1.9,0.9,-0.6,31
1995-04-16,1131,54.100002,13.400001,2.6599998,105.0,27.7,6.5,13.2,19.9,8.0,6.16,-0.6,-1.3,-0.6,-1.4,30
1995-05-16,1132,46.600002,14.2,0.0,142.6,17.5,12.5,19.6,26.7,11.7,5.33,-1.9,-1.8,-1.8,-1.3,31
1995-06-16,1133,52.9,13.400001,0.0,156.000009,36.4,18.0,24.7,31.4,16.2,6.96,-1.1,-1.8,-2.1,-2.0,30
1995-07-16,1134,58.5,10.900001,0.0,142.6,104.9,21.1,26.5,32.0,22.2,10.139999,-0.1,-1.7,-1.8,-1.9,31
1995-08-16,1135,59.9,8.7,0.0,117.8,134.6,20.300001,24.6,29.0,23.1,11.75,1.0,0.0,-1.1,-1.1,31
1995-09-16,1136,57.600002,10.5,0.0,84.0,29.800001,14.400001,19.6,24.9,17.2,7.5299997,-1.7,-0.5,-1.5,-1.1,30
1995-10-16,1137,56.0,9.400001,0.19,58.9,64.0,9.1,13.8,18.5,11.6,10.11,0.9,-0.1,-1.1,-1.2,31
1995-11-16,1138,31.9,13.400001,18.109999,48.0,3.8,-0.3,6.4,13.1,5.0,2.77,-1.8,-1.3,-0.9,-1.5,30
1995-12-16,1139,35.7,10.8,26.769999,31.0,2.0,-5.5,-0.1,5.3,3.3,1.26,-1.3,-0.3,-0.6,-1.7,31
1996-01-16,1140,47.2,10.3,28.09,31.0,5.8,-7.0,-1.8000001,3.4,2.9,3.11,-0.2,-1.9,-0.6,-1.6,31
1996-02-15,1141,46.7,12.3,25.039999,43.5,7.6,-5.5,0.7,6.9,3.3,3.51,-0.3,-0.9,-1.4,-1.6,29
1996-03-16,1142,71.700005,11.0,15.79,65.1000031,16.300001,0.8,6.3,11.8,5.0,4.58,-0.5,-0.6,-0.7,-1.5,31
1996-04-16,1143,71.8,11.1,1.49,90.0,35.9,7.4,12.900001,18.5,8.8,6.95,0.6,0.0,-0.9,-1.3,30
1996-05-16,1144,59.5,12.1,0.0,127.1,33.5,13.400001,19.4,25.5,12.7,7.45,-0.9,-0.5,-0.7,-1.1,31
1996-06-16,1145,68.5,11.3,0.0,129.0,102.3,18.2,23.800001,29.5,18.1,10.03,1.3,0.6,0.3,-0.3,30
1996-07-16,1146,73.0,9.0,0.0,117.8,157.3,21.1,25.6,30.1,23.9,12.67,0.9,0.9,0.7,0.1,31
1996-08-16,1147,61.4,8.6,0.0,114.7,121.200005,20.4,24.7,29.0,23.800001,11.33,0.6,1.3,0.8,-0.2,31
1996-09-16,1148,62.7,9.5,0.0,81.0,81.700005,15.1,19.800001,24.6,17.4,10.38,0.2,0.7,0.9,0.6,30
1996-10-16,1149,52.100002,11.3,0.74,62.0,59.7,8.2,13.8,19.5,11.2,9.83,0.5,0.5,0.9,0.4,31
1996-11-16,1150,66.200005,8.3,13.99,30.0,42.0,1.3000001,5.4,9.6,6.8,8.15,1.4,0.8,1.4,0.9,30
1996-12-16,1151,7.4,13.5,26.96,34.1,0.1,-5.7000003,1.1,7.9,3.3,0.16,-2.0,0.8,0.9,0.9,31
1997-01-16,1152,46.4,11.6,28.25,31.0,8.900001,-7.2000003,-1.4,4.4,3.1000001,3.03,0.3,0.8,0.6,0.9,31
1997-02-15,1153,55.9,10.400001,21.07,42.0,14.8,-2.3,2.9,8.1,4.1,4.72,0.6,-0.4,0.6,1.0,28
1997-03-16,1154,74.6,10.400001,6.49,68.2,36.9,4.5,9.7,14.900001,7.4,7.37,1.2,1.2,1.2,1.2,31
1997-04-16,1155,66.4,12.0,0.64,96.0,40.9,8.3,14.3,20.300001,9.7,8.4,-0.3,0.6,0.8,1.1,30
1997-05-16,1156,56.100002,13.5,0.0,139.5,26.5,13.900001,20.6,27.4,12.5,6.64,-1.2,-0.5,-0.6,1.0,31
1997-06-16,1157,54.3,13.8,0.0,162.0,20.6,18.6,25.5,32.4,14.6,5.69,-2.1,-1.8,-1.2,0.0,30
1997-07-16,1158,58.600002,11.1,0.0,148.79999999999998,95.700005,21.6,27.1,32.7,22.1,10.34,-1.3,-2.4,-1.7,-0.8,31
1997-08-16,1159,37.600002,12.400001,0.0,151.9,32.8,20.4,26.6,32.8,21.5,6.58,-3.0,-2.8,-2.5,-1.9,31
1997-09-16,1160,50.7,12.1,0.0,93.00000299999999,74.700005,12.6,18.6,24.7,13.5,10.44,-0.5,-2.2,-2.6,-2.1,30
1997-10-16,1161,36.8,15.2,3.3899999,77.5,10.7,6.1,13.7,21.300001,8.7,4.47,-2.1,-2.5,-3.0,-2.5,31
1997-11-16,1162,68.4,10.1,15.28,33.0,32.8,0.8,5.8,10.900001,6.6,7.33,0.9,-1.2,-2.7,-2.5,30
1997-12-16,1163,50.9,9.8,25.47,27.90000124,0.5,-4.2000003,0.7,5.6,4.0,0.57,-0.9,-1.3,-2.4,-2.4,31
1998-01-16,1164,45.0,9.900001,28.17,31.0,8.0,-7.1,-2.1000001,2.9,3.0,3.99,0.4,0.6,-2.1,-2.4,31
1998-02-15,1165,55.100002,11.0,18.07,47.6,6.9,-0.8,4.7000003,10.2,4.6,2.87,-1.2,-1.0,-1.3,-2.5,28
1998-03-16,1166,72.4,10.8,10.53,65.1000031,47.3,2.8,8.2,13.6,6.6,7.5,1.8,1.2,-0.6,-2.4,31
1998-04-16,1167,61.5,11.7,0.0,102.0,59.0,11.0,16.800001,22.7,11.8,8.559999,0.3,0.9,1.0,-2.2,30
1998-05-16,1168,62.8,10.1,0.0,114.7,119.200005,13.400001,18.4,23.5,13.6,11.809999,2.5,2.6,2.1,-1.5,31
1998-06-16,1169,53.8,12.2,0.0,150.0,39.7,18.4,24.5,30.6,17.1,6.56,-0.7,1.4,1.6,-1.2,30
1998-07-16,1170,69.4,9.1,0.0,127.1,186.1,21.9,26.4,31.0,23.800001,13.049999,1.6,1.9,2.1,-0.1,31
1998-08-16,1171,56.100002,9.400001,0.0,120.89999999999999,136.3,20.0,24.7,29.4,22.7,10.69,0.7,1.0,2.1,1.2,31
1998-09-16,1172,49.4,12.1,0.0,99.0,26.9,15.6,21.6,27.7,17.1,6.49,-2.1,0.1,1.0,0.7,30
1998-10-16,1173,54.7,10.7,0.02,65.1000031,28.5,9.7,15.0,20.4,11.400001,7.72,-1.1,-1.3,0.6,0.9,31
1998-11-16,1174,43.7,14.3,13.73,48.0,0.6,1.4,8.5,15.7,6.5,0.78999996,-2.2,-2.7,-0.9,0.4,30
1998-12-16,1175,35.3,12.3,25.15,34.1,1.2,-3.9,2.3,8.5,4.1,0.59999996,-1.8,-2.2,-0.8,0.3,31
1999-01-16,1176,37.100002,12.1,26.769999,37.199999999999996,0.0,-5.5,0.6,6.7000003,3.0,0.19,-2.0,-2.9,-1.8,0.2,31
1999-02-15,1177,46.2,13.8,21.39,56.0,0.3,-2.6000001,4.3,11.2,3.3,0.58,-2.5,-3.7,-2.9,0.1,28
1999-03-16,1178,73.0,10.3,9.5199995,68.2,23.0,3.2,8.3,13.5,6.1,5.2,0.5,-1.3,-2.1,-0.2,31
1999-04-16,1179,59.5,12.2,0.08,105.0,48.600002,9.400001,15.5,21.6,9.8,8.41,0.1,-0.4,-1.6,-0.3,30
1999-05-16,1180,52.100002,12.2,0.0,136.4,58.600002,14.2,20.300001,26.4,13.0,8.46,-0.5,-0.1,-1.1,-1.3,31
1999-06-16,1181,69.9,10.7,0.0,135.0,63.8,19.2,24.5,29.9,17.0,7.23,0.1,-0.2,-0.7,-1.1,30
1999-07-16,1182,67.200005,10.2,0.0,130.2000093,96.200005,20.9,26.0,31.1,22.300001,9.719999,-0.8,-0.8,-0.9,-2.0,31
1999-08-16,1183,49.7,11.400001,0.0,136.4,62.100002,19.9,25.6,31.300001,21.1,7.91,-2.1,-1.6,-1.3,-2.5,31
1999-09-16,1184,67.5,9.5,0.0,84.0,55.5,16.5,21.2,26.0,18.1,9.57,-0.7,-1.8,-1.6,-2.3,30
1999-10-16,1185,66.0,9.6,0.52,55.800003100000005,53.600002,8.5,13.3,18.1,10.900001,9.21,0.6,-1.4,-1.5,-1.9,31
1999-11-16,1186,55.5,10.7,13.469999,36.0,13.6,1.5,6.8,12.2,6.9,4.5099998,-0.4,-0.4,-1.5,-1.7,30
1999-12-16,1187,31.9,12.7,26.769999,34.1,1.3000001,-5.5,0.90000004,7.3,3.4,1.2099999,-1.9,-0.1,-1.7,-1.7,31
2000-01-16,1188,54.0,8.400001,28.17,24.8,13.900001,-7.1,-2.9,1.3000001,3.2,4.73,1.7,-0.2,-1.3,-1.5,31
2000-02-15,1189,57.0,11.1,23.92,40.599999999999994,5.2000003,-4.3,1.3000001,6.9,3.7,2.97,-0.5,0.0,-0.4,-1.3,29
2000-03-16,1190,57.100002,13.400001,9.28,86.8,5.1,3.3,10.0,16.7,5.3,2.7,-1.9,-1.2,-0.8,-1.6,31
2000-04-16,1191,59.5,13.900001,0.79999995,114.0,22.0,8.1,15.0,22.0,7.4,5.15,-1.6,-2.1,-1.8,-1.9,30
2000-05-16,1192,54.100002,14.7,0.0,145.7000093,18.6,13.8,21.1,28.5,11.900001,5.08,-2.0,-2.4,-2.4,-2.3,31
2000-06-16,1193,74.5,10.5,0.0,132.0,104.3,19.4,24.6,29.9,16.9,10.73,1.4,-0.9,-1.2,-2.0,30
2000-07-16,1194,71.9,9.5,0.0,133.29999999999998,81.200005,22.7,27.4,32.2,22.9,10.4,-0.7,-0.6,-1.6,-2.0,31
2000-08-16,1195,62.4,9.400001,0.0,117.8,125.0,20.0,24.7,29.4,22.0,11.58,0.3,0.5,-1.2,-1.3,31
2000-09-16,1196,64.0,9.7,0.0,84.0,61.3,15.2,20.0,24.9,16.2,10.09,-0.4,-0.6,-1.0,-1.2,30
2000-10-16,1197,71.4,7.3,0.11,49.6,85.9,9.3,12.900001,16.6,11.400001,12.05,1.5,0.6,0.0,-0.8,31
2000-11-16,1198,61.8,9.6,17.6,33.0,21.2,-0.1,4.7000003,9.5,6.1,6.5,0.3,0.7,0.7,-0.7,30
2000-12-16,1199,46.8,10.8,24.49,31.0,2.2,-3.3,2.1000001,7.5,4.6,1.24,-0.8,1.3,0.1,-0.6,31
2001-01-16,1200,50.9,9.1,26.39,31.0,15.3,-5.1,-0.5,4.1,3.5,5.22,1.4,0.5,0.7,-0.7,31
2001-02-15,1201,62.8,10.0,20.32,42.0,11.5,-1.8000001,3.2,8.2,4.4,4.4,0.1,0.5,0.7,-0.6,28
2001-03-16,1202,53.600002,13.8,11.29,89.89999999999999,7.0,2.5,9.400001,16.300001,4.5,3.4099998,-1.9,-1.1,0.6,-0.6,31
2001-04-16,1203,63.4,12.8,1.0699999,102.0,40.0,7.8,14.2,20.6,8.7,8.19,-0.5,-1.3,-0.9,-0.4,30
2001-05-16,1204,47.8,14.3,0.0,155.0,15.400001,14.5,21.6,28.800001,11.3,4.39,-2.3,-2.2,-2.0,-0.4,31
2001-06-16,1205,64.1,13.2,0.0,147.0,48.600002,18.7,25.300001,31.9,16.5,7.85,-0.6,-1.7,-1.8,-1.1,30
2001-07-16,1206,58.9,11.400001,0.0,151.9,125.0,21.9,27.6,33.3,21.1,11.809999,-0.3,-1.8,-1.9,-1.0,31
2001-08-16,1207,48.7,9.8,0.0,136.4,89.3,20.9,25.800001,30.7,21.1,9.309999,-1.4,-1.3,-2.2,-1.6,31
2001-09-16,1208,68.1,8.5,0.0,81.0,107.5,15.400001,19.6,23.9,16.6,13.46,0.2,-0.9,-1.7,-1.4,30
2001-10-16,1209,60.5,8.7,0.0,58.9,57.8,10.2,14.5,18.9,12.0,9.45,0.6,-0.5,-1.5,-1.6,31
2001-11-16,1210,48.3,11.400001,14.509999,39.00000300000001,6.2000003,1.1,6.8,12.5,6.3,3.61,-1.2,0.1,-1.0,-1.7,30
2001-12-16,1211,44.5,7.8,26.189999,24.8,12.1,-4.9,-1.0,2.9,3.5,3.97,1.4,0.2,-0.7,-1.6,31
2002-01-16,1212,34.600002,11.8,24.82,37.199999999999996,9.0,-3.6000001,2.3,8.2,3.8,3.36,-0.6,-0.7,-0.7,-1.7,31
2002-02-15,1213,51.7,11.8,15.71,53.199999999999996,3.4,0.2,6.1,12.0,4.7000003,2.57,-2.0,-0.8,-0.2,-1.8,28
2002-03-16,1214,52.3,12.5,6.27,86.8,14.5,4.6,10.8,17.1,6.4,4.49,-1.4,-2.1,-1.0,-1.8,31
2002-04-16,1215,59.100002,11.900001,0.26999998,105.0,32.2,8.900001,14.8,20.800001,8.8,7.18,-0.8,-1.7,-1.7,-1.8,30
2002-05-16,1216,64.3,10.8,0.0,117.8,82.4,13.5,18.9,24.300001,13.7,9.62,1.4,0.0,-0.3,-1.0,31
2002-06-16,1217,57.3,11.7,0.0,150.0,130.90001,19.7,25.5,31.4,17.800001,11.29,1.6,1.5,0.6,-0.2,30
2002-07-16,1218,58.4,10.8,0.0,145.7000093,72.3,21.5,26.9,32.3,21.800001,8.889999,-1.6,0.8,-0.2,-0.7,31
2002-08-16,1219,50.100002,10.8,0.0,136.4,53.100002,20.1,25.5,30.9,21.300001,7.23,-1.7,-0.9,-0.8,-0.8,31
2002-09-16,1220,52.7,11.3,0.0,93.00000299999999,87.1,14.2,19.800001,25.5,15.6,11.44,-0.3,-1.8,-0.7,-1.0,30
2002-10-16,1221,45.600002,12.3,1.54,68.2,51.3,7.4,13.5,19.7,9.400001,8.929999,-0.1,-1.3,-0.5,-1.2,31
2002-11-16,1222,47.100002,13.0,18.619999,42.0,2.4,-0.5,6.0,12.5,5.8,1.88,-1.6,-0.9,-1.2,-1.2,30
2002-12-16,1223,57.0,7.6,25.99,21.7,21.4,-4.7000003,-0.90000004,2.9,4.3,5.77,2.3,-0.2,-1.7,-1.1,31
2003-01-16,1224,40.600002,11.2,28.48,27.90000124,8.7,-7.5,-1.9,3.7,3.5,3.9499998,0.5,0.1,-1.2,-1.0,31
2003-02-15,1225,61.4,9.900001,20.32,36.4000028,14.6,-1.8000001,3.2,8.2,5.1,4.52,1.2,1.9,-0.2,-0.7,28
2003-03-16,1226,71.6,10.6,11.809999,62.0,21.7,2.3,7.6,12.900001,6.5,5.6099997,0.4,1.0,0.2,-0.5,31
2003-04-16,1227,65.4,11.6,0.64,96.0,58.2,8.3,14.1,19.9,9.400001,9.13,0.7,1.0,0.8,-0.2,30
2003-05-16,1228,56.600002,11.3,0.0,130.2000093,44.8,14.5,20.1,25.800001,13.5,7.5,-0.5,0.2,0.9,-0.7,31
2003-06-16,1229,63.600002,12.0,0.0,141.000009,82.200005,18.300001,24.300001,30.300001,16.2,9.429999,0.9,0.5,0.8,-1.0,30
2003-07-16,1230,69.8,9.1,0.0,127.1,126.700005,20.9,25.4,30.0,21.9,11.19,-0.1,0.1,0.5,-0.5,31
2003-08-16,1231,72.200005,7.1,0.0,105.39999999999999,208.5,20.5,24.0,27.6,21.9,15.139999,2.0,1.6,1.5,1.2,31
2003-09-16,1232,67.9,8.6,0.0,81.0,172.6,16.1,20.4,24.7,17.800001,15.339999,1.6,2.2,2.0,2.0,30
2003-10-16,1233,53.9,10.1,0.91999996,62.0,113.0,8.0,13.0,18.1,10.3,12.71,1.9,2.7,2.3,2.4,31
2003-11-16,1234,64.5,7.9,11.94,33.0,36.4,2.1000001,6.0,10.0,6.7000003,7.54,1.1,2.2,2.6,2.7,30
2003-12-16,1235,39.4,10.0,25.99,27.90000124,4.2000003,-4.7000003,0.3,5.3,3.8,1.4699999,-0.1,1.9,2.6,2.6,31
2004-01-16,1236,44.7,10.0,26.769999,34.1,3.0,-5.5,-0.5,4.5,3.1000001,2.2,-0.6,0.7,2.8,2.5,31
2004-02-15,1237,46.2,13.1,22.369999,52.2000029,12.7,-2.8,3.8,10.400001,4.0,4.2999997,-0.5,-0.7,2.1,2.3,29
2004-03-16,1238,65.4,12.5,9.5199995,80.6000031,14.6,3.2,9.400001,15.7,5.9,4.47,-1.1,-1.3,1.4,2.2,31
2004-04-16,1239,56.100002,14.6,0.0,120.0,15.400001,9.900001,17.2,24.5,9.3,4.43,-2.1,-2.1,-1.4,1.8,30
2004-05-16,1240,55.100002,13.6,0.0,139.5,52.2,13.0,19.800001,26.6,11.7,7.39,-0.4,-1.7,-1.8,1.8,31
2004-06-16,1241,64.5,12.1,0.0,141.000009,85.8,18.1,24.1,30.2,15.8,8.71,0.6,-0.9,-1.2,1.7,30
2004-07-16,1242,65.9,10.2,0.0,133.29999999999998,126.3,20.5,25.6,30.7,20.9,11.059999,0.0,0.1,-1.1,1.8,31
2004-08-16,1243,67.9,8.2,0.0,108.5,87.1,19.800001,23.9,28.0,21.4,11.25,0.0,0.2,-0.9,0.9,31
2004-09-16,1244,60.600002,10.3,0.0,87.0,78.0,14.900001,20.0,25.2,16.1,11.469999,-0.2,-0.3,-0.8,-0.1,30
2004-10-16,1245,48.3,11.2,1.31,65.1000031,26.800001,7.6,13.2,18.800001,9.5,7.2999997,-1.0,-0.7,-0.5,-1.1,31
2004-11-16,1246,47.100002,11.900001,14.509999,42.0,18.5,1.1,7.0,13.0,6.5,5.1,-0.4,-0.9,-0.5,-1.3,30
2004-12-16,1247,35.9,8.400001,24.029999,27.90000124,16.2,-2.9,1.3000001,5.5,4.4,4.35,1.1,-0.8,-0.6,-1.2,31
2005-01-16,1248,48.100002,10.3,28.4,27.90000124,0.5,-7.4,-2.2,3.0,3.1000001,0.65999997,-0.4,-0.1,-0.7,-1.2,31
2005-02-15,1249,64.200005,9.400001,23.74,33.6,7.6,-5.0,-0.3,4.4,3.5,4.0099998,0.1,0.5,-0.7,-1.1,28
2005-03-16,1250,47.4,13.7,14.99,83.7,6.6,1.1,7.9,14.8,4.9,3.09,-1.7,-1.5,-1.4,-1.2,31
2005-04-16,1251,51.2,14.900001,0.32,122.99999999999999,21.800001,8.8,16.2,23.7,8.3,4.77,-1.8,-2.0,-1.7,-1.2,30
2005-05-16,1252,52.9,11.5,0.0,139.5,56.3,14.7,20.4,26.2,12.6,9.17,-0.3,-1.8,-1.5,-1.2,31
2005-06-16,1253,52.600002,13.7,0.0,168.0,64.3,19.9,26.7,33.600002,15.5,7.85,-0.9,-1.5,-1.7,-1.6,30
2005-07-16,1254,67.0,9.8,0.0,139.5,90.200005,22.0,26.9,31.800001,21.300001,11.0,-0.9,-1.3,-1.9,-1.9,31
2005-08-16,1255,60.2,8.900001,0.0,120.89999999999999,109.1,20.0,24.4,28.9,20.300001,10.62,0.2,-0.9,-1.6,-1.8,31
2005-09-16,1256,63.3,8.900001,0.0,87.0,124.6,16.300001,20.7,25.2,16.4,14.23,1.2,0.2,-0.8,-1.3,30
2005-10-16,1257,52.8,9.5,0.32999998,62.0,66.6,8.8,13.5,18.300001,10.400001,9.67,0.5,0.9,-0.1,-0.9,31
2005-11-16,1258,44.7,11.7,10.429999,45.0,2.8,2.7,8.5,14.400001,6.6,1.6899999,-1.7,0.6,-0.3,-1.0,30
2005-12-16,1259,22.9,10.6,27.92,31.0,1.1,-6.8,-1.5,3.8,2.5,1.29,-1.3,-0.7,-0.1,-1.2,31
2006-01-16,1260,54.7,8.1,25.88,27.90000124,18.0,-4.6,-0.5,3.6000001,3.6000001,5.45,1.3,-1.3,0.5,-1.1,31
2006-02-15,1261,59.3,10.2,21.279999,42.0,16.6,-2.5,2.6000001,7.7000003,4.2000003,6.0299997,0.4,0.4,0.6,-1.0,28
2006-03-16,1262,50.7,13.900001,10.53,89.89999999999999,6.8,2.8,9.7,16.7,5.2000003,2.48,-1.9,-1.0,-1.1,-1.1,31
2006-04-16,1263,55.2,13.6,0.11,117.0,34.3,9.3,16.1,22.9,8.6,7.66,-0.9,-1.5,-1.7,-0.9,30
2006-05-16,1264,60.0,12.8,0.0,133.29999999999998,76.5,14.0,20.4,26.800001,12.6,10.57,0.8,-0.8,-0.7,-0.6,31
2006-06-16,1265,56.7,13.0,0.0,156.000009,68.4,18.9,25.4,31.9,15.5,8.72,-0.5,-0.4,-0.7,-0.5,30
2006-07-16,1266,72.9,8.900001,0.0,130.2000093,127.9,22.6,27.0,31.5,22.7,12.259999,-0.1,0.0,-0.9,-0.2,31
2006-08-16,1267,60.3,8.5,0.0,124.0,101.0,21.300001,25.5,29.800001,22.300001,10.429999,-0.5,-0.7,-1.0,-0.5,31
2006-09-16,1268,65.9,8.900001,0.0,84.0,91.8,15.0,19.4,23.9,15.5,12.34,0.1,-0.5,-0.6,-1.0,30
2006-10-16,1269,56.100002,11.1,0.0,71.3,16.300001,11.1,16.6,22.2,12.3,5.67,-1.7,-1.0,-0.8,-1.5,31
2006-11-16,1270,52.2,11.2,9.46,45.0,19.5,3.1000001,8.7,14.3,6.8,5.8799996,-0.2,-0.9,-1.1,-1.3,30
2006-12-16,1271,44.5,9.0,24.49,27.90000124,4.7000003,-3.3,1.2,5.7000003,4.0,2.74,-0.1,-1.6,-1.0,-1.2,31
2007-01-16,1272,47.4,11.3,26.869999,37.199999999999996,1.4,-5.6,0.1,5.8,3.0,1.16,-2.0,-1.0,-1.2,-1.4,31
2007-02-15,1273,52.3,12.5,15.23,50.4000028,13.7,0.4,6.6,12.900001,5.3,5.21,-0.5,-1.4,-1.2,-1.4,28
2007-03-16,1274,71.0,9.900001,7.3799996,68.2,43.600002,4.1,9.0,14.0,6.7000003,7.6099997,1.7,0.7,-1.0,-0.9,31
2007-04-16,1275,54.4,13.5,0.44,117.0,6.3,8.6,15.3,22.1,7.9,3.86,-2.2,-0.9,-1.2,-1.2,30
2007-05-16,1276,52.4,14.3,0.0,148.79999999999998,32.4,14.1,21.2,28.4,11.400001,7.25,-1.6,-1.5,-1.7,-1.7,31
2007-06-16,1277,66.700005,11.3,0.0,141.000009,65.9,19.1,24.7,30.4,16.6,8.99,0.0,-1.8,-1.5,-1.7,30
2007-07-16,1278,73.700005,9.1,0.0,124.0,231.7,20.7,25.2,29.800001,21.1,15.37,2.2,1.1,0.5,-0.6,31
2007-08-16,1279,60.8,9.400001,0.0,127.1,110.700005,20.9,25.6,30.300001,21.2,11.19,-0.7,1.1,0.1,-0.7,31
2007-09-16,1280,60.8,10.5,0.0,90.0,79.700005,14.8,20.0,25.300001,15.2,11.38,-0.4,0.9,-0.5,-0.9,30
2007-10-16,1281,66.9,8.7,0.22999999,55.800003100000005,86.6,9.0,13.3,17.7,10.900001,12.059999,0.9,-0.3,0.5,-0.1,31
2007-11-16,1282,52.8,11.7,13.21,45.0,2.8,1.6,7.4,13.3,6.0,2.59,-1.7,-0.3,0.7,-0.3,30
2007-12-16,1283,48.4,8.3,23.449999,27.90000124,9.6,-2.4,1.8000001,6.0,4.4,4.17,0.6,0.2,0.8,-0.3,31
2008-01-16,1284,54.8,7.5,27.84,27.90000124,16.6,-6.7000003,-2.9,0.90000004,2.8,5.3199997,1.6,-0.5,-0.5,0.0,31
2008-02-15,1285,49.4,11.5,25.39,40.599999999999994,7.8,-5.9,-0.1,5.7000003,3.2,4.19,-0.1,1.1,-0.1,0.0,29
2008-03-16,1286,57.5,13.400001,7.6099997,86.8,23.800001,4.0,10.7,17.4,6.3,6.06,-1.1,-0.2,-0.1,-0.4,31
2008-04-16,1287,62.7,12.400001,0.14,105.0,51.5,9.2,15.400001,21.6,9.5,8.9,0.5,-0.3,-0.5,0.1,30
2008-05-16,1288,54.2,14.2,0.0,145.7000093,28.1,13.8,20.9,28.0,12.0,6.31,-1.5,-1.1,-0.7,0.2,31
2008-06-16,1289,66.8,11.8,0.0,135.0,65.1,17.7,23.6,29.5,16.2,9.03,0.3,-0.5,-0.5,0.4,30
2008-07-16,1290,67.8,10.400001,0.0,133.29999999999998,90.0,20.800001,26.0,31.2,21.4,11.139999,-0.6,-1.0,-1.0,-1.1,31
