time,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
1942-05-16 00:00:00,61.3,12.8,0.0,4.0,89.0,12.3,18.7,25.1,12.2,10.84
1942-06-16 00:00:00,53.4,15.5,0.0,5.3,19.7,17.2,24.9,32.7,15.3,5.0499997
1942-07-16 00:00:00,57.100002,12.400001,0.0,4.8,107.9,21.2,27.4,33.600002,23.300001,11.28
1942-08-16 00:00:00,51.2,12.6,0.0,4.3,92.6,19.300001,25.6,31.9,22.0,10.23
1942-09-16 00:00:00,53.600002,12.0,0.0,3.1000001,73.5,14.0,20.0,26.0,16.1,11.309999
1942-10-16 00:00:00,50.2,11.8,0.59,2.1000001,54.4,8.400001,14.3,20.2,11.1,9.62
1942-11-16 00:00:00,23.1,14.1,16.58,1.5,6.7000003,0.3,7.3,14.400001,6.2000003,3.1799998
1942-12-16 00:00:00,41.3,13.7,28.32,1.0,1.5,-7.3,-0.4,6.5,3.4,1.0699999
1943-01-16 00:00:00,43.8,12.7,29.66,1.0,5.9,-9.3,-2.9,3.5,2.5,2.8799999
1943-02-15 00:00:00,48.8,14.0,23.65,1.7,4.3,-4.9,2.1000001,9.1,3.4,2.62
1943-03-16 00:00:00,61.4,11.0,10.53,2.3,44.5,2.8,8.3,13.8,6.4,8.03
1943-04-16 00:00:00,62.600002,12.400001,1.8399999,3.2,37.8,7.1,13.3,19.5,8.7,8.099999
1943-05-16 00:00:00,61.3,13.5,0.0,4.2000003,74.1,13.400001,20.1,26.9,13.6,9.96
1943-06-16 00:00:00,59.2,13.1,0.0,4.9,76.4,17.9,24.4,31.0,16.9,9.5
1943-07-16 00:00:00,57.600002,12.400001,0.0,4.8,85.0,21.2,27.4,33.600002,23.0,10.389999
1943-08-16 00:00:00,54.5,11.1,0.0,4.1,124.5,20.300001,25.800001,31.4,24.1,12.15
1943-09-16 00:00:00,59.4,11.0,0.0,2.8,143.0,14.0,19.5,25.0,17.1,15.45
1943-10-16 00:00:00,46.0,12.5,1.01,2.1000001,24.9,7.9,14.1,20.4,11.1,6.52
1943-11-16 00:00:00,35.0,12.400001,17.6,1.3000001,22.0,-0.1,6.1,12.3,6.1,6.17
1943-12-16 00:00:00,41.3,13.400001,27.05,1.0,1.5,-5.8,0.90000004,7.6,3.7,0.74
1944-01-16 00:00:00,43.8,10.2,27.76,0.90000004,11.1,-6.6,-1.5,3.6000001,3.4,4.31
1944-02-15 00:00:00,53.2,12.5,24.769999,1.5,5.5,-5.2000003,1.1,7.4,3.5,3.26
1944-03-16 00:00:00,61.4,13.900001,14.19,2.6000001,5.8,1.4,8.3,15.3,4.9,2.62
1944-04-16 00:00:00,62.600002,11.7,1.8399999,3.1000001,53.9,7.1,12.900001,18.800001,8.8,9.45
1944-05-16 00:00:00,61.4,13.6,0.0,4.1,41.7,12.1,18.9,25.7,11.7,7.7
1944-06-16 00:00:00,59.4,12.900001,0.0,4.9,95.3,18.1,24.5,31.0,16.300001,10.75
1944-07-16 00:00:00,62.3,10.900001,0.0,4.4,92.200005,21.2,26.6,32.100002,24.300001,9.8
1944-08-16 00:00:00,54.8,11.0,0.0,4.0,180.5,18.9,24.4,29.9,21.800001,14.45
1944-09-16 00:00:00,54.9,11.8,0.0,3.1000001,68.3,14.3,20.2,26.1,15.900001,10.94
1944-10-16 00:00:00,56.600002,10.3,0.74,1.9,37.0,8.2,13.3,18.5,10.8,8.37
1944-11-16 00:00:00,44.0,10.900001,15.28,1.3000001,33.4,0.8,6.2000003,11.7,6.4,7.73
1944-12-16 00:00:00,41.3,10.1,29.369999,0.8,2.7,-8.8,-3.7,1.4,2.6000001,1.78
1945-01-16 00:00:00,43.8,11.5,29.66,0.90000004,9.0,-9.3,-3.5,2.3,2.8,3.79
1945-02-15 00:00:00,57.100002,11.0,25.22,1.2,16.1,-6.8,-1.3000001,4.2000003,3.4,5.6
1945-03-16 00:00:00,61.3,11.5,14.45,2.2,12.8,1.3000001,7.0,12.8,5.7000003,4.0899997
1945-04-16 00:00:00,62.5,13.1,0.01,3.7,33.0,9.8,16.300001,22.9,9.8,7.5099998
1945-05-16 00:00:00,61.3,16.5,0.0,4.6,23.6,12.5,20.7,29.0,11.2,5.8799996
1945-06-16 00:00:00,57.9,14.0,0.0,5.2000003,44.2,18.9,25.9,32.9,16.7,7.47
1945-07-16 00:00:00,60.0,12.0,0.0,4.6,116.3,20.6,26.6,32.600002,22.300001,11.48
1945-08-16 00:00:00,57.5,10.6,0.0,4.1,171.3,21.2,26.5,31.800001,24.2,13.9
1945-09-16 00:00:00,63.100002,9.900001,0.0,2.8,98.1,15.8,20.7,25.7,19.0,12.969999
1945-10-16 00:00:00,44.2,12.8,1.11,2.2,18.9,7.8,14.2,20.6,11.3,6.1
1945-11-16 00:00:00,48.2,10.400001,7.5899997,1.3000001,30.7,3.9,9.1,14.3,8.6,7.46
1945-12-16 00:00:00,41.2,12.1,27.23,0.90000004,12.6,-6.0,0.1,6.2000003,3.8,4.18
1946-01-16 00:00:00,43.8,12.3,27.59,1.0,2.5,-6.4,-0.2,6.0,3.6000001,1.73
1946-02-15 00:00:00,47.100002,13.900001,21.6,1.7,14.8,-2.8,4.2000003,11.2,4.4,5.42
1946-03-16 00:00:00,61.3,10.900001,15.5199995,2.0,37.8,0.90000004,6.3,11.8,6.1,7.43
1946-04-16 00:00:00,62.600002,14.2,0.26999998,3.6000001,30.7,8.900001,16.0,23.1,9.900001,7.19
1946-05-16 00:00:00,61.3,13.0,0.0,4.0,97.8,12.2,18.7,25.2,12.7,11.09
1946-06-16 00:00:00,58.0,13.5,0.0,4.9,86.700005,17.800001,24.5,31.300001,16.800001,10.3
1946-07-16 00:00:00,60.0,11.400001,0.0,4.5,104.1,20.7,26.4,32.100002,23.800001,11.389999
1946-08-16 00:00:00,54.7,11.900001,0.0,4.2000003,131.5,20.0,25.9,31.9,23.2,11.91
1946-09-16 00:00:00,62.600002,10.1,0.0,2.7,96.700005,14.5,19.5,24.6,17.5,12.719999
1946-10-16 00:00:00,44.100002,12.8,0.83,2.2,35.600002,8.1,14.5,20.9,11.5,7.69
1946-11-16 00:00:00,43.0,11.2,13.99,1.3000001,47.100002,1.3000001,6.9,12.5,7.0,9.08
1946-12-16 00:00:00,41.3,11.2,28.01,0.90000004,2.0,-6.9,-1.3000001,4.3,3.3,1.22
1947-01-16 00:00:00,43.8,10.2,27.41,0.90000004,9.1,-6.2000003,-1.1,4.0,3.6000001,4.1
1947-02-15 00:00:00,51.7,12.7,24.6,1.4,3.0,-6.0,0.4,6.8,3.5,2.44
1947-03-16 00:00:00,61.3,15.0,17.92,2.5,12.400001,0.0,7.5,15.0,5.1,3.36
1947-04-16 00:00:00,62.5,15.2,0.79999995,3.8,28.2,8.1,15.7,23.300001,8.5,6.72
1947-05-16 00:00:00,61.3,15.0,0.0,4.4,45.8,13.1,20.6,28.1,13.1,7.93
1947-06-16 00:00:00,56.2,14.400001,0.0,5.0,77.8,17.300001,24.5,31.7,17.1,9.76
1947-07-16 00:00:00,58.4,12.5,0.0,4.9,126.700005,21.1,27.300001,33.600002,22.0,12.009999
1947-08-16 00:00:00,55.9,10.2,0.0,3.9,137.1,19.800001,24.9,30.0,23.2,12.65
1947-09-16 00:00:00,59.9,9.8,0.0,2.7,116.0,14.1,19.0,23.9,17.1,13.84
1947-10-16 00:00:00,56.100002,10.400001,2.1699998,1.8000001,52.4,6.9,12.1,17.300001,10.2,9.95
1947-11-16 00:00:00,31.5,13.1,18.359999,1.4,15.400001,-0.4,6.2000003,12.8,6.2000003,4.4
1947-12-16 00:00:00,41.3,11.3,28.17,0.8,7.8,-7.1,-1.4,4.3,3.6000001,3.1999998
1948-01-16 00:00:00,43.7,12.900001,29.179998,1.0,16.9,-8.5,-2.0,4.5,3.2,5.54
1948-02-15 00:00:00,54.600002,11.8,23.22,1.4,13.7,-3.6000001,2.3,8.2,4.6,4.75
1948-03-16 00:00:00,61.4,10.5,10.2699995,2.1000001,47.0,2.9,8.1,13.400001,7.0,8.26
1948-04-16 00:00:00,62.600002,12.7,0.14,3.3,46.7,9.2,15.5,21.9,11.0,8.72
1948-05-16 00:00:00,61.3,13.6,0.0,4.0,32.100002,11.6,18.4,25.2,12.1,6.8599997
1948-06-16 00:00:00,60.3,12.5,0.0,4.9,99.6,18.6,24.800001,31.1,17.300001,10.73
1948-07-16 00:00:00,58.4,12.8,0.0,4.7000003,78.9,20.6,27.0,33.4,23.1,9.82
1948-08-16 00:00:00,54.3,11.5,0.0,4.2000003,96.6,20.2,25.9,31.7,23.300001,11.0
1948-09-16 00:00:00,62.8,10.1,0.0,2.8,119.0,15.8,20.800001,25.9,18.1,14.259999
1948-10-16 00:00:00,48.7,11.900001,1.78,2.1000001,36.3,7.2000003,13.1,19.1,10.1,8.3
1948-11-16 00:00:00,44.2,10.7,18.109999,1.2,23.2,-0.3,5.1,10.5,5.8,6.48
1948-12-16 00:00:00,41.3,10.3,25.25,0.90000004,17.0,-4.0,1.2,6.4,4.5,5.14
1949-01-16 00:00:00,43.7,12.400001,28.55,1.0,3.3,-7.6,-1.4,4.8,3.3,1.77
1949-02-15 00:00:00,54.8,11.400001,21.279999,1.4,12.3,-2.5,3.2,8.900001,4.9,5.0499997
1949-03-16 00:00:00,61.4,11.900001,14.19,2.2,33.3,1.4,7.3,13.3,6.3,7.04
1949-04-16 00:00:00,62.600002,13.400001,1.9699999,3.2,28.5,7.0,13.7,20.4,9.2,6.8999996
1949-05-16 00:00:00,61.3,14.2,0.0,4.2000003,52.600002,13.1,20.2,27.300001,13.400001,8.47
1949-06-16 00:00:00,60.8,12.7,0.0,4.7000003,33.100002,18.1,24.4,30.800001,18.1,6.45
1949-07-16 00:00:00,59.2,10.7,0.0,4.3,135.5,20.7,26.0,31.4,24.6,12.849999
1949-08-16 00:00:00,56.4,10.400001,0.0,3.8,181.40001,19.300001,24.5,29.7,23.300001,14.599999
1949-09-16 00:00:00,67.3,8.5,0.0,2.5,265.7,15.2,19.4,23.7,17.9,20.38
1949-10-16 00:00:00,58.2,10.0,0.19,1.9,46.2,9.1,14.1,19.1,11.7,9.309999
1949-11-16 00:00:00,42.100002,11.0,15.799999,1.2,14.2,0.6,6.1,11.6,6.9,5.19
1949-12-16 00:00:00,41.3,10.3,27.41,0.7,8.0,-6.2000003,-1.0,4.2000003,4.3,3.6799998
1950-01-16 00:00:00,43.8,11.900001,27.32,0.90000004,4.7000003,-6.1,-0.1,5.9,4.3,2.97
1950-02-15 00:00:00,55.3,11.1,24.01,1.2,14.6,-5.3,0.3,5.9,4.3,5.49
1950-03-16 00:00:00,61.4,12.900001,13.12,2.2,14.7,1.8000001,8.2,14.7,7.0,4.7799997
1950-04-16 00:00:00,62.600002,12.3,1.49,3.0,66.700005,7.4,13.5,19.7,10.3,10.29
1950-05-16 00:00:00,61.3,14.0,0.0,3.9,52.8,11.900001,18.9,25.9,13.6,8.66
1950-06-16 00:00:00,57.9,13.8,0.0,4.7000003,45.8,16.300001,23.2,30.1,16.9,7.17
1950-07-16 00:00:00,59.4,12.3,0.0,4.5,97.4,20.5,26.6,32.8,24.0,10.929999
1950-08-16 00:00:00,52.9,12.3,0.0,4.1,76.8,18.9,25.0,31.2,23.4,9.429999
1950-09-16 00:00:00,60.2,11.3,0.0,2.7,62.100002,13.1,18.7,24.4,16.6,10.469999
1950-10-16 00:00:00,63.5,9.2,1.01,1.6,119.700005,7.9,12.5,17.1,11.8,14.259999
1950-11-16 00:00:00,45.8,10.6,19.119999,1.1,19.6,-0.7,4.6,9.900001,6.5,5.96
1950-12-16 00:00:00,41.3,11.900001,28.699999,0.8,5.4,-7.8,-1.8000001,4.2000003,3.6000001,2.76
1951-01-16 00:00:00,42.5,11.900001,29.609999,0.8,6.9,-9.2,-3.2,2.8,3.4,3.56
1951-02-15 00:00:00,61.5,8.6,23.47,1.0,12.8,-4.7000003,-0.4,3.9,4.4,5.98
1951-03-16 00:00:00,57.9,13.3,20.01,2.2,16.6,-0.8,5.9,12.6,5.2000003,4.5299997
1951-04-16 00:00:00,61.2,13.0,5.46,3.0,49.5,4.9,11.400001,17.9,8.0,9.86
1951-05-16 00:00:00,55.4,14.6,0.0,4.1,65.3,11.6,18.9,26.2,14.0,9.58
1951-06-16 00:00:00,52.7,14.8,0.0,5.2000003,45.7,17.4,24.800001,32.2,17.1,7.1099997
1951-07-16 00:00:00,64.200005,10.6,0.0,4.1,136.0,19.800001,25.1,30.4,23.2,13.99
1951-08-16 00:00:00,52.8,10.400001,0.0,4.0,102.6,20.2,25.4,30.6,24.7,11.139999
1951-09-16 00:00:00,56.0,11.3,0.0,2.8,85.5,12.7,18.300001,24.0,16.1,12.42
1951-10-16 00:00:00,47.7,12.3,0.32999998,2.1000001,59.9,8.8,14.900001,21.1,12.7,10.75
1951-11-16 00:00:00,44.600002,11.2,17.09,1.1,31.9,0.1,5.7000003,11.3,7.1,8.54
1951-12-16 00:00:00,4.5,13.900001,27.05,1.0,6.6,-5.8,1.2,8.2,4.4,3.52
1952-01-16 00:00:00,42.3,13.8,28.699999,1.0,3.3,-7.8,-0.90000004,6.0,3.4,2.04
1952-02-15 00:00:00,52.7,10.0,25.64,1.1,14.3,-6.2000003,-1.2,3.8,3.8,5.6099997
1952-03-16 00:00:00,68.0,9.8,14.99,1.9,40.3,1.1,6.0,10.900001,6.0,7.64
1952-04-16 00:00:00,69.0,14.400001,1.49,3.2,56.5,7.4,14.6,21.800001,10.2,9.11
1952-05-16 00:00:00,65.0,11.1,0.0,3.6000001,57.4,13.2,18.7,24.300001,14.8,10.13
1952-06-16 00:00:00,58.2,15.0,0.0,5.0,68.8,16.800001,24.300001,31.800001,16.7,8.849999
1952-07-16 00:00:00,66.9,10.3,0.0,4.0,107.5,20.800001,25.9,31.1,25.4,12.219999
1952-08-16 00:00:00,57.0,10.6,0.0,3.8,136.8,18.6,23.9,29.2,21.6,12.799999
1952-09-16 00:00:00,55.9,12.2,0.0,2.9,82.8,13.900001,20.0,26.1,17.7,11.67
1952-10-16 00:00:00,44.8,12.8,3.9099998,2.0,42.8,5.8,12.2,18.6,10.0,9.54
1952-11-16 00:00:00,59.2,8.6,12.19,1.0,44.2,2.0,6.3,10.6,7.5,9.75
1952-12-16 00:00:00,11.1,11.1,29.05,0.7,5.0,-8.3,-2.7,2.9,3.6000001,2.58
1953-01-16 00:00:00,43.600002,13.8,29.72,0.90000004,7.5,-9.400001,-2.5,4.4,3.2,3.23
1953-02-15 00:00:00,47.5,12.3,23.74,1.3000001,5.9,-5.0,1.2,7.4,4.4,3.4099998
1953-03-16 00:00:00,60.8,13.2,13.92,2.3,24.0,1.5,8.1,14.7,6.7000003,6.3199997
1953-04-16 00:00:00,61.2,14.900001,5.8599997,3.2,26.9,4.7000003,12.1,19.6,8.3,7.1299996
1953-05-16 00:00:00,57.9,15.900001,0.0,4.2000003,56.9,11.3,19.2,27.2,13.7,8.82
1953-06-16 00:00:00,59.3,14.400001,0.0,4.8,79.5,17.2,24.4,31.6,18.0,9.679999
1953-07-16 00:00:00,69.200005,9.900001,0.0,4.1,173.2,21.5,26.4,31.4,25.1,14.95
1953-08-16 00:00:00,54.5,9.400001,0.0,4.0,89.1,21.300001,26.0,30.7,25.6,10.469999
1953-09-16 00:00:00,49.0,13.900001,0.0,3.1000001,43.0,12.8,19.7,26.7,16.300001,8.2
1953-10-16 00:00:00,46.9,12.7,0.45,2.2,51.0,8.6,14.900001,21.300001,11.7,10.01
1953-11-16 00:00:00,41.100002,10.3,15.28,1.1,24.2,0.8,5.9,11.1,7.3,7.2
1953-12-16 00:00:00,24.5,10.400001,27.14,0.8,12.900001,-5.9,-0.7,4.5,4.2000003,4.29
1954-01-16 00:00:00,47.3,9.1,27.23,0.90000004,14.7,-6.0,-1.4,3.2,3.6000001,5.73
1954-02-15 00:00:00,54.8,10.5,22.32,1.3000001,17.4,-3.5,1.8000001,7.1,4.6,5.75
1954-03-16 00:00:00,57.5,13.2,18.98,2.2,9.6,-0.4,6.2000003,12.8,5.5,3.97
1954-04-16 00:00:00,66.0,13.8,1.7199999,3.2,41.600002,7.2000003,14.1,21.0,9.6,8.0199995
1954-05-16 00:00:00,69.6,12.2,0.0,3.6000001,85.5,12.0,18.1,24.2,12.7,10.219999
1954-06-16 00:00:00,63.0,12.7,0.0,4.4,72.8,16.4,22.7,29.1,17.300001,8.55
1954-07-16 00:00:00,66.9,10.3,0.0,4.0,128.2,19.5,24.6,29.800001,22.5,12.349999
1954-08-16 00:00:00,63.4,8.5,0.0,3.5,169.3,19.800001,24.0,28.300001,24.0,14.53
1954-09-16 00:00:00,59.4,10.2,0.0,2.7,53.3,14.2,19.300001,24.4,17.1,11.84
1954-10-16 00:00:00,47.5,12.3,2.75,2.0,50.100002,6.5,12.6,18.800001,10.400001,8.929999
1954-11-16 00:00:00,48.100002,10.8,11.94,1.3000001,39.100002,2.1000001,7.5,12.900001,7.4,8.15
1954-12-16 00:00:00,34.5,8.0,29.429998,0.6,21.9,-8.900001,-4.9,-0.90000004,2.9,6.0499997
1955-01-16 00:00:00,42.9,12.1,30.619999,0.8,1.7,-11.5,-5.4,0.7,2.6000001,1.5899999
1955-02-15 00:00:00,45.9,13.0,22.119999,1.6,5.8,-3.3,3.2,9.7,4.3,3.83
1955-03-16 00:00:00,68.9,11.1,14.99,2.0,25.0,1.1,6.6,12.2,6.0,7.1099997
1955-04-16 00:00:00,65.4,13.3,1.9699999,3.3,22.6,7.0,13.6,20.300001,8.6,6.2999997
1955-05-16 00:00:00,58.5,14.6,0.0,4.5,15.5,12.7,20.0,27.300001,11.6,4.63
1955-06-16 00:00:00,57.3,15.400001,0.0,5.2000003,27.5,17.300001,25.0,32.7,15.400001,5.5699997
1955-07-16 00:00:00,63.0,11.3,0.0,4.4,125.3,20.4,26.0,31.7,22.4,12.16
1955-08-16 00:00:00,51.4,9.6,0.0,4.2000003,123.5,21.300001,26.1,30.9,24.1,11.54
1955-09-16 00:00:00,67.6,8.8,0.0,2.6000001,144.5,15.400001,19.800001,24.2,17.9,16.41
1955-10-16 00:00:00,50.7,10.6,2.1699998,1.9,64.6,6.9,12.2,17.5,10.3,10.32
1955-11-16 00:00:00,18.300001,14.8,22.23,1.5,4.6,-2.0,5.4,12.8,5.3,2.33
1955-12-16 00:00:00,5.1,12.8,25.88,1.0,11.1,-4.6,1.8000001,8.2,4.2000003,4.23
1956-01-16 00:00:00,43.600002,11.400001,29.31,1.0,15.8,-8.7,-3.0,2.7,2.7,5.8199997
1956-02-15 00:00:00,45.8,12.2,24.96,1.5,0.8,-5.4,0.7,6.8,3.4,1.13
1956-03-16 00:00:00,70.1,10.7,14.719999,2.0,44.5,1.2,6.5,11.900001,5.7000003,7.5499997
1956-04-16 00:00:00,58.9,13.0,1.17,3.3,60.3,7.7000003,14.2,20.7,9.8,9.719999
1956-05-16 00:00:00,58.3,14.3,0.0,4.1,40.0,10.900001,18.0,25.2,11.8,7.96
1956-06-16 00:00:00,71.3,10.2,0.0,3.8,174.40001,17.2,22.300001,27.4,19.0,14.19
1956-07-16 00:00:00,59.600002,11.8,0.0,4.5,113.700005,20.0,25.9,31.800001,22.5,12.0
1956-08-16 00:00:00,63.5,8.5,0.0,3.5,217.6,19.5,23.7,28.0,22.300001,15.559999
1956-09-16 00:00:00,47.600002,13.3,0.0,3.2,19.6,13.5,20.1,26.800001,16.6,6.7999997
1956-10-16 00:00:00,40.7,12.6,2.6,2.1000001,41.9,6.6,12.900001,19.2,9.900001,9.34
1956-11-16 00:00:00,19.7,14.400001,23.91,1.3000001,4.2000003,-3.5,3.7,10.900001,4.9,3.06
1956-12-16 00:00:00,18.9,11.2,28.55,0.90000004,1.5,-7.6,-2.0,3.6000001,3.0,1.6899999
1957-01-16 00:00:00,40.7,9.0,28.98,0.7,17.4,-8.2,-3.7,0.8,3.3,6.44
1957-02-15 00:00:00,51.2,11.3,25.99,1.2,4.6,-7.9,-2.2,3.5,3.1000001,3.1699998
1957-03-16 00:00:00,52.600002,13.3,18.19,2.3,13.3,-0.1,6.6,13.3,5.6,4.81
1957-04-16 00:00:00,59.5,13.3,1.5999999,3.3,71.4,7.3,13.900001,20.6,9.5,10.599999
1957-05-16 00:00:00,67.8,12.5,0.0,3.8,64.700005,11.8,18.0,24.300001,11.900001,9.2699995
1957-06-16 00:00:00,64.1,12.8,0.0,4.5,84.6,16.4,22.800001,29.2,16.300001,9.66
1957-07-16 00:00:00,66.6,11.1,0.0,4.2000003,186.0,20.300001,25.800001,31.4,23.1,13.74
1957-08-16 00:00:00,45.4,11.900001,0.0,4.4,30.2,19.4,25.300001,31.300001,21.800001,6.3399997
1957-09-16 00:00:00,54.8,12.2,0.0,2.9,14.6,11.7,17.800001,23.9,13.8,6.81
1957-10-16 00:00:00,30.5,15.2,4.45,2.4,42.600002,5.5,13.1,20.7,8.6,6.18
1957-11-16 00:00:00,39.3,10.8,10.929999,1.4,24.0,2.5,7.9,13.3,7.0,6.92
1957-12-16 00:00:00,20.5,10.0,25.039999,0.90000004,1.7,-3.8,1.2,6.2000003,4.6,1.8
1958-01-16 00:00:00,43.8,10.8,29.179998,1.0,13.1,-8.5,-3.1000001,2.3,2.5,4.0
1958-02-15 00:00:00,40.4,14.3,24.09,1.7,0.3,-5.4,1.8000001,9.0,3.2,0.66999996
1958-03-16 00:00:00,57.4,13.400001,15.259999,2.4,30.7,1.0,7.7000003,14.400001,5.6,6.23
1958-04-16 00:00:00,64.3,11.8,0.64,3.2,53.8,8.3,14.2,20.1,9.6,9.3
1958-05-16 00:00:00,63.8,11.8,0.0,3.8,63.100002,12.6,18.5,24.4,12.7,9.76
1958-06-16 00:00:00,67.700005,11.8,0.0,4.5,88.200005,18.300001,24.2,30.1,17.1,10.24
1958-07-16 00:00:00,71.200005,8.3,0.0,4.0,226.7,22.300001,26.4,30.6,25.1,16.58
1958-08-16 00:00:00,63.7,7.8,0.0,3.4,241.8,19.1,23.0,26.9,21.9,15.33
1958-09-16 00:00:00,55.2,10.5,0.0,2.9,51.100002,14.6,19.800001,25.1,17.1,10.61
1958-10-16 00:00:00,47.7,10.7,2.45,1.9,70.5,6.7000003,12.0,17.4,10.1,11.17
1958-11-16 00:00:00,48.7,8.5,13.469999,1.1,61.4,1.5,5.7000003,10.0,6.6,8.42
1958-12-16 00:00:00,17.7,10.900001,24.71,1.0,11.400001,-3.5,2.0,7.5,4.5,4.11
1959-01-16 00:00:00,43.5,10.400001,28.699999,1.0,3.8,-7.8,-2.6000001,2.6000001,2.5,2.36
1959-02-15 00:00:00,65.200005,8.1,20.85,1.2,24.7,-2.1000001,2.0,6.1,4.8,7.9199996
1959-03-16 00:00:00,61.8,10.8,10.0199995,2.2,29.5,3.0,8.400001,13.8,6.8,7.24
1959-04-16 00:00:00,56.600002,14.2,2.37,3.5,10.5,6.7000003,13.8,20.9,8.7,4.99
1959-05-16 00:00:00,66.5,11.8,0.0,3.7,55.2,12.2,18.1,24.0,12.5,8.86
1959-06-16 00:00:00,67.3,12.3,0.0,4.4,102.8,17.4,23.5,29.7,17.1,10.15
1959-07-16 00:00:00,59.2,11.6,0.0,4.7000003,65.1,21.5,27.300001,33.100002,24.0,10.15
1959-08-16 00:00:00,49.7,10.7,0.0,4.2000003,120.9,20.300001,25.6,31.0,24.1,13.96
1959-09-16 00:00:00,48.0,12.2,0.0,3.0,58.600002,12.7,18.800001,24.9,15.7,11.179999
1959-10-16 00:00:00,35.9,13.1,0.74,2.3,23.7,8.2,14.7,21.300001,11.1,8.01
1959-11-16 00:00:00,52.4,9.0,17.09,1.1,22.9,0.1,4.6,9.1,6.3,5.6
1959-12-16 00:00:00,24.7,8.7,26.189999,0.8,5.2000003,-4.9,-0.5,3.9,4.0,3.4399998
1960-01-16 00:00:00,42.5,12.3,28.48,1.1,2.3,-7.5,-1.3000001,4.9,3.0,2.1299999
1960-02-15 00:00:00,42.3,15.7,23.109999,1.9,4.3,-3.5,4.4,12.3,4.1,1.93
1960-03-16 00:00:00,67.3,10.8,8.79,2.2,38.3,3.5,8.900001,14.3,6.9,6.1299996
1960-04-16 00:00:00,60.2,13.5,2.96,3.3,37.7,6.3,13.0,19.800001,8.400001,7.8599997
1960-05-16 00:00:00,58.4,13.2,0.0,4.0,35.0,11.3,17.9,24.5,11.6,8.32
1960-06-16 00:00:00,62.9,14.2,0.0,5.0,18.9,18.0,25.1,32.2,16.0,5.5699997
1960-07-16 00:00:00,67.9,9.7,0.0,4.2000003,141.90001,21.4,26.2,31.1,23.1,12.41
1960-08-16 00:00:00,57.2,9.2,0.0,3.8,133.3,19.5,24.1,28.7,22.6,12.759999
1960-09-16 00:00:00,60.100002,11.0,0.0,2.9,51.3,14.400001,19.9,25.4,16.6,11.19
1960-10-16 00:00:00,50.5,11.0,1.54,1.9,44.2,7.4,12.900001,18.4,10.8,10.36
1960-11-16 00:00:00,46.4,10.5,15.799999,1.2,19.1,0.6,5.8,11.1,6.4,7.99
1960-12-16 00:00:00,6.3,12.5,28.91,0.90000004,2.5,-8.1,-1.8000001,4.5,3.3,2.33
1961-01-16 00:00:00,43.3,12.5,29.24,1.1,3.5,-8.6,-2.3,4.0,2.6000001,2.81
1961-02-15 00:00:00,42.0,14.1,23.65,1.6,2.9,-4.9,2.2,9.3,3.8,2.76
1961-03-16 00:00:00,76.200005,10.8,10.0199995,2.1000001,25.2,3.0,8.400001,13.8,6.8,6.44
1961-04-16 00:00:00,58.0,14.1,0.71999997,3.6000001,41.9,8.2,15.2,22.300001,9.400001,7.74
1961-05-16 00:00:00,51.3,15.1,0.0,4.4,62.2,11.8,19.300001,26.9,12.400001,9.07
1961-06-16 00:00:00,68.0,11.0,0.0,4.4,138.2,18.6,24.1,29.6,18.4,12.0
1961-07-16 00:00:00,61.7,10.5,0.0,4.4,98.6,21.4,26.6,31.9,24.800001,10.58
1961-08-16 00:00:00,52.0,10.400001,0.0,3.9,90.3,19.4,24.6,29.800001,24.0,10.44
1961-09-16 00:00:00,56.3,10.5,0.0,2.8,84.9,13.8,19.0,24.300001,16.6,13.21
1961-10-16 00:00:00,73.0,6.5,0.01,1.5,162.2,9.8,13.0,16.300001,12.1,16.43
1961-11-16 00:00:00,46.600002,8.3,9.46,1.1,45.2,3.1000001,7.2000003,11.400001,7.9,9.54
1961-12-16 00:00:00,10.900001,11.0,27.14,0.8,2.1000001,-5.9,-0.4,5.1,4.1,2.8799999
1962-01-16 00:00:00,43.0,12.3,29.66,0.90000004,4.3,-9.3,-3.1000001,3.1000001,2.9,3.32
1962-02-15 00:00:00,45.100002,13.3,23.189999,1.5,9.8,-4.4,2.3,9.0,4.2000003,4.93
1962-03-16 00:00:00,48.3,15.3,20.52,2.6000001,0.8,-1.0,6.7000003,14.400001,4.7000003,1.05
1962-04-16 00:00:00,60.600002,14.400001,5.2599998,3.3,17.2,5.0,12.2,19.4,7.6,6.0899997
1962-05-16 00:00:00,57.600002,15.6,0.0,4.4,25.0,11.5,19.300001,27.1,11.400001,6.5099998
1962-06-16 00:00:00,60.100002,13.6,0.0,4.9,52.4,17.1,23.9,30.7,15.7,7.68
1962-07-16 00:00:00,66.3,10.6,0.0,4.1,112.4,20.6,25.9,31.2,24.0,13.88
1962-08-16 00:00:00,52.5,10.3,0.0,4.0,153.2,19.4,24.5,29.7,22.6,12.46
1962-09-16 00:00:00,58.600002,11.0,0.0,2.8,115.8,13.5,19.0,24.5,16.7,14.16
1962-10-16 00:00:00,60.3,9.1,0.59,1.7,70.0,8.400001,12.900001,17.5,11.7,11.88
1962-11-16 00:00:00,56.9,7.9,15.28,1.0,69.3,0.8,4.7000003,8.7,6.5,11.12
1962-12-16 00:00:00,13.7,10.8,26.189999,0.8,1.5,-4.9,0.5,5.9,4.4,1.3199999
